2024-03-31,8,1254,0,87,1349,110,1,977,261,1349,SANDESH
2024-09-30,8,1343,0,111,1461,109,1,1171,181,1461,SANDESH
2013-03-31,25,199,100,87,410,26,0,120,264,410,GOLDIAM
2014-03-31,25,213,78,101,417,26,0,109,281,417,GOLDIAM
2015-03-31,25,231,82,94,433,23,2,115,294,433,GOLDIAM
2016-03-31,25,256,48,93,422,23,2,115,282,422,GOLDIAM
2017-03-31,25,305,31,87,448,22,2,163,261,448,GOLDIAM
2018-03-31,25,331,37,91,483,23,0,146,315,483,GOLDIAM
2019-03-31,23,361,26,67,477,23,0,167,288,477,GOLDIAM
2020-03-31,22,388,8,87,505,22,0,203,279,505,GOLDIAM
2021-03-31,22,443,23,126,614,43,0,219,351,614,GOLDIAM
2022-03-31,22,498,4,108,632,42,0,140,450,632,GOLDIAM
2023-03-31,22,564,3,114,702,45,0,138,519,702,GOLDIAM
2024-03-31,21,609,5,98,733,45,0,168,519,733,GOLDIAM
2024-09-30,21,648,5,125,799,44,0,104,651,799,GOLDIAM
2013-03-31,12,462,686,412,1572,665,23,0,883,1572,GREENPLY
2014-03-31,12,572,748,488,1820,699,117,0,1004,1820,GREENPLY
2015-03-31,12,474,332,331,1149,533,14,35,567,1149,GREENPLY
2016-03-31,12,602,270,316,1200,542,9,29,620,1200,GREENPLY
2017-03-31,12,760,446,356,1575,526,269,26,754,1575,GREENPLY
2018-03-31,12,865,712,521,2111,580,770,18,742,2111,GREENPLY
2019-03-31,12,323,250,302,887,252,17,22,596,887,GREENPLY
2020-03-31,12,366,279,305,962,314,5,24,619,962,GREENPLY
2021-03-31,12,424,203,275,915,308,6,23,578,915,GREENPLY
2022-03-31,12,526,309,311,1159,353,110,26,671,1159,GREENPLY
2023-03-31,12,632,695,341,1680,459,513,6,702,1680,GREENPLY
2024-03-31,12,697,549,405,1663,865,12,43,742,1663,GREENPLY
2024-09-30,12,742,453,486,1693,848,30,45,771,1693,GREENPLY
2013-03-31,34,440,0,64,537,257,0,0,280,537,SEAMECLTD
2014-03-31,34,437,0,79,549,233,0,0,317,549,SEAMECLTD
2015-03-31,34,556,13,76,679,217,0,7,455,679,SEAMECLTD
2016-03-31,25,467,28,129,649,174,0,31,444,649,SEAMECLTD
2017-03-31,25,316,18,143,503,206,1,35,261,503,SEAMECLTD
2018-03-31,25,318,7,132,483,168,0,61,253,483,SEAMECLTD
2019-03-31,25,404,72,152,654,236,0,117,301,654,SEAMECLTD
2020-03-31,25,536,73,206,839,248,1,179,412,839,SEAMECLTD
2021-03-31,25,637,89,108,859,291,0,222,346,859,SEAMECLTD
2022-03-31,25,723,127,95,971,411,2,269,289,971,SEAMECLTD
2023-03-31,25,765,139,135,1064,585,0,131,348,1064,SEAMECLTD
2024-03-31,25,886,327,169,1407,717,1,123,566,1407,SEAMECLTD
2024-09-30,25,939,248,104,1317,681,10,272,354,1317,SEAMECLTD
2002-03-31,3,114,4,15,137,81,2,6,48,137,CHEVIOT
2013-03-31,26,212,85,90,413,229,8,7,169,413,CONFIPET
2014-03-31,26,215,68,98,407,226,7,8,166,407,CONFIPET
2015-03-31,26,187,62,97,372,183,15,8,166,372,CONFIPET
2016-03-31,26,188,58,91,363,180,15,8,160,363,CONFIPET
2017-03-31,26,156,112,113,407,199,29,10,170,407,CONFIPET
2018-03-31,26,227,82,141,476,243,23,13,197,476,CONFIPET
2019-03-31,27,365,77,151,620,356,20,29,215,620,CONFIPET
2020-03-31,27,420,73,185,705,378,39,8,281,705,CONFIPET
2021-03-31,28,505,88,168,789,456,19,12,302,789,CONFIPET
2022-03-31,28,666,97,259,1050,554,63,29,405,1050,CONFIPET
2023-03-31,28,778,412,421,1640,708,37,30,864,1640,CONFIPET
2024-03-31,32,1150,638,383,2202,1010,23,35,1134,2202,CONFIPET
2024-09-30,33,1256,759,416,2464,1043,44,36,1341,2464,CONFIPET
2013-03-31,9,1806,1464,1408,4687,526,0,1967,2193,4687,63MOONS
2014-03-31,9,2552,495,529,3585,532,4,1166,1882,3585,63MOONS
2015-03-31,9,2919,486,548,3962,457,0,2008,1497,3962,63MOONS
2016-03-31,9,3132,509,327,3977,286,0,2428,1263,3977,63MOONS
2017-03-31,9,3157,498,311,3975,382,0,2207,1386,3975,63MOONS
2018-03-31,9,3194,101,287,3591,362,3,1542,1683,3591,63MOONS
2019-03-31,9,3168,4,275,3457,364,0,1016,2077,3457,63MOONS
2020-03-31,9,3122,0,268,3400,381,0,898,2121,3400,63MOONS
2021-03-31,9,3082,0,251,3342,364,0,859,2120,3342,63MOONS
2022-03-31,9,3087,0,272,3368,382,0,796,2190,3368,63MOONS
2023-03-31,9,3106,4,347,3466,387,0,658,2421,3466,63MOONS
2024-03-31,9,3338,5,293,3645,369,1,642,2633,3645,63MOONS
2024-09-30,9,3309,7,301,3626,361,0,658,2606,3626,63MOONS
2013-03-31,7,136,114,54,311,102,27,3,179,311,SARLAPOLY
2014-03-31,7,162,233,61,463,196,1,55,212,463,SARLAPOLY
2015-03-31,8,221,259,69,558,189,0,58,311,558,SARLAPOLY
2016-03-31,8,253,302,63,627,211,0,85,331,627,SARLAPOLY
2017-03-31,8,250,254,86,598,263,0,68,266,598,SARLAPOLY
2018-03-31,8,265,211,77,560,241,3,70,245,560,SARLAPOLY
2019-03-31,8,283,241,82,615,255,10,75,274,615,SARLAPOLY
2020-03-31,8,310,266,74,659,263,1,85,309,659,SARLAPOLY
2021-03-31,8,336,149,91,585,251,0,17,317,585,SARLAPOLY
2022-03-31,8,384,135,100,627,232,16,51,329,627,SARLAPOLY
2023-03-31,8,387,109,77,580,259,0,125,196,580,SARLAPOLY
2024-03-31,8,420,137,85,651,240,0,194,216,651,SARLAPOLY
2024-09-30,8,456,151,92,708,245,0,257,205,708,SARLAPOLY
2013-03-31,10,29,8,22,69,3,0,16,51,69,21STCENMGM
2014-03-31,10,29,8,8,55,3,0,8,44,55,21STCENMGM
2015-03-31,10,44,20,20,95,3,0,39,52,95,21STCENMGM
2016-03-31,10,37,0,20,67,2,0,1,65,67,21STCENMGM
2017-03-31,10,43,0,20,74,1,0,14,58,74,21STCENMGM
2018-03-31,10,50,2,18,81,1,0,45,35,81,21STCENMGM
2019-03-31,10,40,0,4,55,1,0,10,44,55,21STCENMGM
2020-03-31,10,8,8,2,28,1,0,0,27,28,21STCENMGM
2021-03-31,10,13,0,2,25,1,0,4,21,25,21STCENMGM
2022-03-31,10,20,1,2,33,1,0,26,6,33,21STCENMGM
2023-03-31,10,10,10,7,38,1,0,25,12,38,21STCENMGM
2024-03-31,10,43,0,2,56,1,0,11,44,56,21STCENMGM
2024-09-30,10,85,0,6,101,1,0,13,87,101,21STCENMGM
2019-03-31,8,177,189,64,438,233,13,1,191,438,STYLAMIND
2020-03-31,8,196,118,73,395,195,11,2,188,395,STYLAMIND
2021-03-31,8,251,59,89,407,188,0,1,218,407,STYLAMIND
2022-03-31,8,308,79,93,489,179,0,1,309,489,STYLAMIND
2023-03-31,8,404,47,79,538,172,13,1,352,538,STYLAMIND
2024-03-31,8,528,1,70,607,175,2,0,431,607,STYLAMIND
2024-09-30,8,591,7,95,701,173,13,0,515,701,STYLAMIND
2013-03-31,11,369,271,67,718,401,48,0,268,718,VENUSREM
2014-03-31,11,450,289,84,834,439,68,0,327,834,VENUSREM
2015-03-31,11,445,321,64,841,444,78,0,319,841,VENUSREM
2016-03-31,11,426,335,70,843,452,80,0,310,843,VENUSREM
2017-03-31,12,376,312,65,765,406,66,0,293,765,VENUSREM
2018-03-31,12,350,307,82,751,389,65,0,297,751,VENUSREM
2019-03-31,12,320,298,102,733,364,65,0,304,733,VENUSREM
2020-03-31,12,311,220,100,644,289,25,0,330,644,VENUSREM
2021-03-31,12,388,51,104,556,262,25,0,269,556,VENUSREM
2022-03-31,13,427,43,97,580,241,25,0,314,580,VENUSREM
2023-03-31,13,447,42,98,601,216,26,20,339,601,VENUSREM
2024-03-31,13,474,41,98,627,219,21,19,368,627,VENUSREM
2024-09-30,13,481,41,125,660,237,23,56,345,660,VENUSREM
2014-03-31,50.72,103.01,1.37,11.88,166.98,123.24,0.00,0.00,43.74,166.98,URJA
2015-03-31,50.72,101.64,9.76,28.49,190.61,137.84,0.00,0.65,52.12,190.61,URJA
2016-03-31,50.72,102.70,7.67,19.36,180.45,138.54,0.00,0.75,41.16,180.45,URJA
2017-03-31,50.72,103.79,6.80,48.90,210.21,49.77,88.40,0.65,71.39,210.21,URJA
2018-03-31,50.72,102.92,5.95,140.04,299.63,49.22,88.40,0.65,161.36,299.63,URJA
2019-03-31,50.72,102.93,5.83,197.91,357.39,137.54,0.00,0.65,219.20,357.39,URJA
2020-03-31,50.72,104.05,5.67,325.75,486.19,137.25,0.00,0.65,348.29,486.19,URJA
2021-03-31,51.97,110.79,4.90,361.66,529.32,138.07,0.00,0.65,390.60,529.32,URJA
2022-03-31,53.39,117.03,5.88,388.49,564.79,137.89,0.00,0.65,426.25,564.79,URJA
2023-03-31,53.39,118.55,6.50,106.85,285.29,47.85,90.91,0.65,145.88,285.29,URJA
2024-03-31,53.39,120.59,5.01,103.61,282.60,47.81,85.26,0.70,148.83,282.60,URJA
2024-09-30,53.39,121.16,6.27,109.39,290.21,128.78,0.00,0.70,160.73,290.21,URJA
2013-03-31,17,-298,412,749,880,270,30,5,574,880,ASHAPURMIN
2014-03-31,17,-117,285,788,973,282,36,61,593,973,ASHAPURMIN
2015-03-31,17,-162,188,1092,1136,333,29,63,711,1136,ASHAPURMIN
2016-03-31,17,2,204,1207,1430,345,110,146,828,1430,ASHAPURMIN
2017-03-31,17,-20,144,1163,1305,336,5,243,721,1305,ASHAPURMIN
2018-03-31,17,-65,185,1148,1286,308,21,267,689,1286,ASHAPURMIN
2019-03-31,17,-378,209,1203,1051,254,9,180,608,1051,ASHAPURMIN
2020-03-31,17,329,441,1033,1820,544,54,274,947,1820,ASHAPURMIN
2021-03-31,17,417,664,1135,2233,527,204,290,1212,2233,ASHAPURMIN
2022-03-31,18,503,639,1264,2424,539,254,268,1363,2424,ASHAPURMIN
2023-03-31,18,646,758,1609,3032,584,262,288,1897,3032,ASHAPURMIN
2024-03-31,18,912,984,1397,3311,577,504,321,1909,3311,ASHAPURMIN
2024-09-30,19,1041,1167,1584,3811,610,604,350,2247,3811,ASHAPURMIN
2016-03-31,73,2854,295,671,3894,1821,83,854,1136,3894,GUJALKALI
2017-03-31,73,3282,353,726,4435,2073,151,1016,1196,4435,GUJALKALI
2018-03-31,73,3748,291,859,4970,2104,252,1145,1469,4970,GUJALKALI
2019-03-31,73,4222,247,988,5531,2300,307,1065,1858,5531,GUJALKALI
2020-03-31,73,4522,205,1090,5891,2610,445,1242,1594,5891,GUJALKALI
2021-03-31,73,5301,498,1282,7154,2587,1109,2092,1366,7154,GUJALKALI
2022-03-31,73,5826,594,1484,7977,2702,1787,2110,1379,7977,GUJALKALI
2023-03-31,73,6066,597,1599,8335,4250,544,1831,1710,8335,GUJALKALI
2024-03-31,73,6002,544,1404,8023,4617,95,2093,1218,8023,GUJALKALI
2024-09-30,73,6112,603,1625,8413,4491,157,2377,1388,8413,GUJALKALI
2013-03-31,307,3684,3316,1916,9223,5199,356,446,3221,9223,INDIACEM
2014-03-31,307,3364,3498,1962,9132,5210,112,442,3368,9132,INDIACEM
2015-03-31,307,3073,3502,1805,8687,4599,98,440,3550,8687,INDIACEM
2016-03-31,308,4742,3296,2345,10692,7488,99,357,2748,10692,INDIACEM
2017-03-31,308,4867,3100,2674,10950,7260,134,358,3198,10950,INDIACEM
2018-03-31,308,4961,3197,2479,10946,7146,176,358,3265,10946,INDIACEM
2019-03-31,310,4936,3356,2696,11297,7072,196,371,3659,11297,INDIACEM
2020-03-31,310,5188,3593,2579,11670,7206,235,382,3847,11670,INDIACEM
2021-03-31,310,5388,3052,2340,11090,7065,300,381,3344,11090,INDIACEM
2022-03-31,310,5637,3091,3005,12043,7101,386,408,4147,12043,INDIACEM
2023-03-31,310,5466,2945,2746,11467,6803,313,334,4016,11467,INDIACEM
2024-03-31,310,5265,2618,2508,10701,6874,190,319,3318,10701,INDIACEM
2024-09-30,310,4953,2137,2279,9679,6498,178,297,2707,9679,INDIACEM
2013-03-31,41,865,2703,1953,5563,2714,76,104,2668,5563,JKTYRE
2014-03-31,41,1056,2705,2241,6043,2690,177,115,3060,6043,JKTYRE
2015-03-31,45,1356,2975,2528,6904,2701,830,140,3232,6904,JKTYRE
2016-03-31,45,1706,2900,2401,7052,3747,106,160,3039,7052,JKTYRE
2017-03-31,45,1919,5655,2776,10395,5794,326,73,4202,10395,JKTYRE
2018-03-31,45,1916,5811,2762,10535,6142,309,128,3956,10535,JKTYRE
2019-03-31,49,2235,5758,3227,11269,6228,270,131,4640,11269,JKTYRE
2020-03-31,49,2282,5549,3333,11213,6382,284,140,4407,11213,JKTYRE
2021-03-31,49,2623,4801,3467,10940,6242,299,147,4252,10940,JKTYRE
2022-03-31,49,2799,5220,4092,12161,6429,106,133,5493,12161,JKTYRE
2023-03-31,49,3347,4882,4061,12339,6467,195,144,5533,12339,JKTYRE
2024-03-31,52,4435,4609,4915,14012,6829,367,138,6677,14012,JKTYRE
2024-09-30,55,4648,5242,4930,14876,6884,284,134,7574,14876,JKTYRE
2006-03-31,119,212,214,242,787,294,5,0,487,787,MANGCHEFER
2007-03-31,119,229,228,265,841,301,6,0,534,841,MANGCHEFER
2008-03-31,119,254,380,332,1085,309,16,0,761,1085,MANGCHEFER
2009-03-31,119,270,398,339,1126,322,17,0,788,1126,MANGCHEFER
2010-03-31,119,308,101,363,890,360,28,0,502,890,MANGCHEFER
2013-03-31,32.16,73.60,35.81,20.97,162.54,35.78,10.91,11.72,104.13,162.54,SIL
2014-03-31,32.16,43.25,6.41,18.21,100.03,21.28,10.91,7.63,60.21,100.03,SIL
2015-03-31,32.16,30.61,0.00,19.27,82.04,16.09,10.91,0.99,54.05,82.04,SIL
2016-03-31,32.16,10.62,25.00,35.96,103.74,22.00,0.45,15.25,66.04,103.74,SIL
2017-03-31,32.16,-11.40,18.68,67.48,106.92,21.26,0.76,17.98,66.92,106.92,SIL
2018-03-31,32.16,-5.97,108.23,93.35,227.77,26.01,0.00,91.22,110.54,227.77,SIL
2019-03-31,32.16,-37.22,143.41,212.15,350.50,46.36,0.00,136.55,167.59,350.50,SIL
2020-03-31,32.16,-77.37,113.56,293.02,361.37,51.84,0.00,159.10,150.43,361.37,SIL
2021-03-31,32.16,-75.44,53.22,372.56,382.50,28.22,0.00,98.42,255.86,382.50,SIL
2022-03-31,32.16,109.36,26.07,85.61,253.20,27.98,0.00,97.23,127.99,253.20,SIL
2023-03-31,32.16,115.02,26.49,18.94,192.61,33.00,0.00,73.86,85.75,192.61,SIL
2024-03-31,32.16,104.24,22.03,17.50,175.93,25.61,0.00,62.47,87.85,175.93,SIL
2024-09-30,32.16,97.26,15.16,16.28,160.86,24.37,0.00,56.52,79.97,160.86,SIL
2013-03-31,16,2460,4245,1650,8371,4967,437,26,2941,8371,JUBLPHARMA
2014-03-31,15,2611,4395,1842,8864,5099,472,34,3259,8864,JUBLPHARMA
2015-03-31,16,2438,4793,1372,8619,4911,597,40,3071,8619,JUBLPHARMA
2016-03-31,16,2951,4493,1280,8740,5104,611,85,2939,8740,JUBLPHARMA
2017-03-31,16,3420,4045,1417,8899,5107,684,103,3006,8899,JUBLPHARMA
2018-03-31,16,4071,3469,1902,9457,5401,671,124,3262,9457,JUBLPHARMA
2019-03-31,16,4793,4840,1670,11319,5648,901,115,4654,11319,JUBLPHARMA
2020-03-31,16,5588,4808,1898,12310,6340,768,69,5133,12310,JUBLPHARMA
2021-03-31,16,4726,2830,1192,8763,4609,897,241,3017,8763,JUBLPHARMA
2022-03-31,16,5303,3192,1319,9830,4871,1090,239,3631,9830,JUBLPHARMA
2023-03-31,16,5383,3677,1853,10929,5183,1562,256,3928,10929,JUBLPHARMA
2024-03-31,16,5418,3664,2240,11338,5091,2103,42,4101,11338,JUBLPHARMA
2024-09-30,16,5925,3080,2904,11924,5962,1857,42,4063,11924,JUBLPHARMA
2013-03-31,13,90,122,76,302,4,0,13,285,302,THEINVEST
2014-03-31,13,149,190,149,501,33,1,6,461,501,THEINVEST
2015-03-31,28,191,460,140,820,31,0,9,780,820,THEINVEST
2016-03-31,28,201,71,94,394,24,0,70,300,394,THEINVEST
2017-03-31,51,411,367,283,1112,18,0,401,693,1112,THEINVEST
2018-03-31,51,486,698,359,1594,24,0,160,1410,1594,THEINVEST
2019-03-31,51,531,642,328,1553,20,0,166,1367,1553,THEINVEST
2020-03-31,51,534,394,209,1188,35,0,167,986,1188,THEINVEST
2021-03-31,52,549,284,255,1141,23,0,183,935,1141,THEINVEST
2022-03-31,52,549,151,255,1007,39,0,233,734,1007,THEINVEST
2023-03-31,52,584,200,209,1045,38,0,260,747,1045,THEINVEST
2024-03-31,52,609,378,263,1302,33,0,272,997,1302,THEINVEST
2024-09-30,52,640,302,277,1272,30,0,288,953,1272,THEINVEST
2022-03-31,9,725,167,64,964,769,0,30,165,964,SANGHVIMOV
2023-03-31,9,833,183,96,1121,858,7,35,220,1121,SANGHVIMOV
2024-09-30,9,1047,341,116,1513,1033,3,157,320,1513,SANGHVIMOV
2007-03-31,12,54,88,25,179,80,2,6,91,179,FAZE3Q
2008-03-31,12,59,114,30,214,86,12,6,110,214,FAZE3Q
2009-03-31,12,40,128,42,222,91,15,6,110,222,FAZE3Q
2018-03-31,24,148,74,15,261,113,1,0,146,261,FAZE3Q
2019-03-31,24,161,67,17,270,121,0,0,149,270,FAZE3Q
2020-03-31,24,177,66,17,285,137,1,0,147,285,FAZE3Q
2021-03-31,24,202,103,27,357,141,1,0,214,357,FAZE3Q
2022-03-31,24,254,167,42,488,161,4,10,312,488,FAZE3Q
2023-03-31,24,310,174,38,547,216,4,12,314,547,FAZE3Q
2024-03-31,24,356,170,43,593,252,7,14,321,593,FAZE3Q
2024-09-30,24,371,173,57,624,262,22,19,322,624,FAZE3Q
2017-03-31,38,406,321,174,939,388,24,1,527,939,PRIVISCL
2018-03-31,38,451,330,235,1053,437,49,3,564,1053,PRIVISCL
2019-03-31,39,537,491,359,1426,498,95,0,833,1426,PRIVISCL
2020-03-31,39,573,510,262,1384,598,30,1,754,1384,PRIVISCL
2021-03-31,39,683,538,280,1540,598,175,0,768,1540,PRIVISCL
2022-03-31,39,773,933,431,2176,704,373,12,1087,2176,PRIVISCL
2023-03-31,39,790,1079,483,2391,1017,100,7,1268,2391,PRIVISCL
2024-03-31,39,885,1008,410,2343,1034,99,40,1169,2343,PRIVISCL
2024-09-30,39,953,1053,412,2457,981,233,9,1235,2457,PRIVISCL
2013-03-31,86,85,245,271,687,136,37,1,513,687,OPTIEMUS
2014-03-31,86,134,401,255,876,228,0,6,642,876,OPTIEMUS
2015-03-31,86,161,336,339,921,205,0,4,712,921,OPTIEMUS
2016-03-31,86,162,255,172,674,181,4,5,484,674,OPTIEMUS
2017-03-31,86,207,337,425,1055,181,0,17,857,1055,OPTIEMUS
2018-03-31,86,225,397,298,1006,226,0,9,771,1006,OPTIEMUS
2019-03-31,86,235,263,271,855,159,1,56,639,855,OPTIEMUS
2020-03-31,86,150,239,101,575,147,2,35,391,575,OPTIEMUS
2021-03-31,86,245,102,60,493,17,3,43,429,493,OPTIEMUS
2022-03-31,86,244,43,193,566,113,2,42,409,566,OPTIEMUS
2023-03-31,86,297,118,411,911,210,3,45,653,911,OPTIEMUS
2024-03-31,86,341,164,757,1348,254,3,58,1033,1348,OPTIEMUS
2024-09-30,86,367,245,709,1407,292,5,61,1049,1407,OPTIEMUS
2013-03-31,8,44,155,65,272,124,11,4,134,272,THEMISMED
2014-03-31,8,48,148,79,284,121,12,4,147,284,THEMISMED
2015-03-31,8,51,140,77,277,122,4,5,146,277,THEMISMED
2016-03-31,9,66,128,73,275,117,6,6,146,275,THEMISMED
2017-03-31,9,143,82,54,289,124,9,23,133,289,THEMISMED
2018-03-31,9,160,80,56,305,126,2,24,153,305,THEMISMED
2019-03-31,9,149,82,74,314,123,2,27,162,314,THEMISMED
2020-03-31,9,174,100,67,350,116,8,35,191,350,THEMISMED
2021-03-31,9,209,87,65,371,133,2,45,191,371,THEMISMED
2022-03-31,9,278,80,61,428,144,3,56,225,428,THEMISMED
2023-03-31,9,330,92,82,514,162,3,70,279,514,THEMISMED
2024-03-31,9,368,96,93,566,168,3,89,307,566,THEMISMED
2024-09-30,9,403,81,109,602,174,3,99,326,602,THEMISMED
2013-03-31,3.14,7.91,3.76,1.45,16.26,1.33,0.00,9.72,5.21,16.26,KJMCFIN
2014-03-31,3.49,8.34,4.01,1.30,17.14,1.77,0.00,11.02,4.35,17.14,KJMCFIN
2015-03-31,3.91,9.21,2.67,1.32,17.11,1.55,0.00,10.10,5.46,17.11,KJMCFIN
2016-03-31,4.49,9.84,2.48,1.15,17.96,1.44,0.00,11.51,5.01,17.96,KJMCFIN
2017-03-31,4.79,10.32,10.45,1.81,27.37,1.35,0.00,19.12,6.90,27.37,KJMCFIN
2018-03-31,4.79,10.96,12.07,1.38,29.20,1.30,0.00,18.26,9.64,29.20,KJMCFIN
2019-03-31,4.79,22.48,13.19,1.81,42.27,0.37,0.00,26.39,15.51,42.27,KJMCFIN
2020-03-31,4.79,22.17,14.23,0.90,42.09,0.36,0.00,25.67,16.06,42.09,KJMCFIN
2021-03-31,4.79,66.68,5.03,6.16,82.66,0.19,0.00,74.68,7.79,82.66,KJMCFIN
2022-03-31,4.79,80.13,5.65,5.05,95.62,0.85,0.00,86.50,8.27,95.62,KJMCFIN
2023-03-31,4.79,78.73,8.41,5.24,97.17,0.92,0.00,87.14,9.11,97.17,KJMCFIN
2024-03-31,4.79,127.09,7.23,9.79,148.90,0.70,0.00,142.31,5.89,148.90,KJMCFIN
2024-09-30,4.79,174.88,8.13,22.67,210.47,0.64,0.00,200.18,9.65,210.47,KJMCFIN
2007-03-31,6,96,41,30,173,96,5,5,68,173,SUVEN
2008-03-31,12,95,55,38,199,110,4,2,83,199,SUVEN
2015-03-31,13,547,109,105,773,172,107,0,494,773,SUVEN
2016-03-31,13,583,83,74,751,305,7,0,439,751,SUVEN
2017-03-31,13,654,71,78,816,306,10,301,199,816,SUVEN
2018-03-31,13,755,34,118,919,308,25,279,308,919,SUVEN
2019-03-31,13,226,3,62,303,22,0,223,58,303,SUVEN
2020-03-31,13,131,6,33,182,25,0,0,157,182,SUVEN
2021-03-31,13,95,5,16,128,21,5,0,103,128,SUVEN
2022-03-31,15,82,3,9,108,38,4,45,22,108,SUVEN
2023-03-31,22,354,2,12,389,37,0,46,305,389,SUVEN
2024-03-31,22,248,1,14,285,28,0,76,181,285,SUVEN
2024-09-30,22,171,0,19,212,25,0,74,113,212,SUVEN
2013-03-31,7,735,330,2737,3809,54,0,1683,2072,3809,KOTHARIPRO
2014-03-31,7,792,324,3231,4353,61,0,1771,2521,4353,KOTHARIPRO
2015-03-31,20,840,265,4104,5229,59,0,2057,3112,5229,KOTHARIPRO
2016-03-31,30,868,395,3476,4769,35,0,1873,2862,4769,KOTHARIPRO
2017-03-31,30,928,283,2648,3889,86,0,273,3529,3889,KOTHARIPRO
2018-03-31,30,983,528,2023,3563,147,0,338,3078,3563,KOTHARIPRO
2019-03-31,30,1100,1141,1017,3288,166,1,50,3070,3288,KOTHARIPRO
2020-03-31,30,1141,1105,532,2808,164,0,24,2620,2808,KOTHARIPRO
2021-03-31,30,1030,1025,464,2549,81,0,12,2456,2549,KOTHARIPRO
2022-03-31,30,1053,343,341,1767,79,0,59,1630,1767,KOTHARIPRO
2023-03-31,30,1124,275,51,1479,70,0,236,1173,1479,KOTHARIPRO
2024-03-31,30,1166,82,55,1333,47,15,325,946,1333,KOTHARIPRO
2024-09-30,30,1054,77,76,1237,41,0,283,913,1237,KOTHARIPRO
2016-03-31,23,591,233,171,1018,138,2,101,776,1018,GENUSPOWER
2017-03-31,23,647,221,156,1047,164,0,204,679,1047,GENUSPOWER
2018-03-31,23,724,240,334,1320,167,2,234,918,1320,GENUSPOWER
2019-03-31,23,761,276,316,1376,178,2,242,955,1376,GENUSPOWER
2020-03-31,23,815,257,297,1392,173,1,207,1011,1392,GENUSPOWER
2021-03-31,23,882,207,254,1366,163,0,259,944,1366,GENUSPOWER
2022-03-31,23,934,271,284,1512,156,2,314,1041,1512,GENUSPOWER
2023-03-31,23,957,347,334,1662,157,7,340,1159,1662,GENUSPOWER
2024-03-31,28,1543,588,608,2767,193,15,322,2237,2767,GENUSPOWER
2024-09-30,28,1658,1173,823,3682,207,59,358,3058,3682,GENUSPOWER
2013-03-31,15,57,27,21,120,38,4,6,72,120,ASIANENE
2014-03-31,22,43,47,61,173,117,8,0,48,173,ASIANENE
2015-03-31,22,15,70,43,150,106,0,0,44,150,ASIANENE
2016-03-31,22,-12,110,50,171,95,0,0,75,171,ASIANENE
2017-03-31,26,56,83,45,209,83,0,0,126,209,ASIANENE
2018-03-31,38,102,28,84,252,100,0,0,152,252,ASIANENE
2019-03-31,38,114,10,56,218,87,0,0,132,218,ASIANENE
2020-03-31,38,144,0,126,308,90,0,0,218,308,ASIANENE
2021-03-31,38,166,4,140,348,132,0,0,216,348,ASIANENE
2022-03-31,38,204,8,88,338,112,0,6,220,338,ASIANENE
2023-03-31,38,162,21,76,297,96,0,20,181,297,ASIANENE
2024-03-31,41,237,22,84,384,112,1,12,259,384,ASIANENE
2024-09-30,45,283,12,98,438,106,2,32,299,438,ASIANENE
2019-03-31,11,40,409,423,883,152,0,4,726,883,UGARSUGAR
2020-03-31,11,54,514,252,831,137,1,4,689,831,UGARSUGAR
2021-03-31,11,69,610,203,893,128,3,4,759,893,UGARSUGAR
2022-03-31,11,111,700,342,1164,119,112,4,929,1164,UGARSUGAR
2023-03-31,11,210,400,296,916,224,38,4,651,916,UGARSUGAR
2023-09-30,11,161,225,232,630,250,33,4,343,630,UGARSUGAR
2011-03-31,11,106,183,132,431,251,1,0,179,431,ORIENTBELL
2012-03-31,11,156,188,133,487,234,2,20,232,487,ORIENTBELL
2013-03-31,14,162,197,142,514,228,18,20,247,514,ORIENTBELL
2014-03-31,14,163,181,144,502,234,5,20,243,502,ORIENTBELL
2017-03-31,14,168,110,127,419,201,0,24,193,419,ORIENTBELL
2018-03-31,14,208,77,133,432,196,1,6,228,432,ORIENTBELL
2019-03-31,14,218,101,126,459,239,1,7,213,459,ORIENTBELL
2020-03-31,14,225,61,120,421,233,1,7,180,421,ORIENTBELL
2021-03-31,14,235,40,148,437,207,0,8,222,437,ORIENTBELL
2022-03-31,14,270,16,155,455,207,1,9,239,455,ORIENTBELL
2023-03-31,14,296,9,165,484,250,3,10,222,484,ORIENTBELL
2024-03-31,15,298,45,199,558,296,0,10,251,558,ORIENTBELL
2024-09-30,15,297,44,148,504,287,0,13,204,504,ORIENTBELL
2013-03-31,19,179,272,127,597,219,19,0,359,597,NRBBEARING
2014-03-31,19,200,316,142,677,233,38,0,405,677,NRBBEARING
2015-03-31,19,235,327,153,735,258,4,0,473,735,NRBBEARING
2016-03-31,19,260,311,142,732,259,5,0,468,732,NRBBEARING
2017-03-31,19,285,275,144,723,247,9,6,461,723,NRBBEARING
2018-03-31,19,359,216,195,789,260,15,14,500,789,NRBBEARING
2019-03-31,19,451,280,197,948,322,15,13,598,948,NRBBEARING
2020-03-31,19,438,359,167,983,364,16,12,591,983,NRBBEARING
2021-03-31,19,498,253,186,956,359,10,12,575,956,NRBBEARING
2022-03-31,19,569,302,183,1074,358,11,34,671,1074,NRBBEARING
2023-03-31,19,648,329,215,1212,351,28,36,796,1212,NRBBEARING
2024-03-31,19,841,178,201,1239,337,43,44,815,1239,NRBBEARING
2024-09-30,19,912,150,235,1316,383,22,83,829,1316,NRBBEARING
